0,0,-4.7124e-06,0
0.001,5.292e-06,-1.3451e-05,-2.5293e-06
0.002,1.5871e-05,-2.621e-05,-7.5854e-06
0.003,3.1731e-05,-4.2987e-05,-1.5166e-05
0.004,5.2867e-05,-6.3778e-05,-2.5268e-05
0.005,7.9274e-05,-8.8577e-05,-3.789e-05
0.006,0.00011095,-0.00011738,-5.3028e-05
0.007,0.00014788,-0.00015019,-7.0682e-05
0.008,0.00019006,-0.00018699,-9.0847e-05
0.009,0.0002375,-0.00022778,-0.00011352
0.01,0.00029017,-0.00027255,-0.00013871
0.011,0.00034809,-0.00032131,-0.00016639
0.012,0.00041124,-0.00037405,-0.00019658
0.013,0.00047961,-0.00043076,-0.00022928
0.014,0.0005532,-0.00049144,-0.00026447
0.015,0.00063201,-0.00055608,-0.00030215
0.016,0.00071603,-0.00062468,-0.00034233
0.017,0.00080525,-0.00069724,-0.00038501
0.018,0.00089967,-0.00077374,-0.00043017
0.019,0.00099928,-0.00085419,-0.00047782
0.02,0.0011041,-0.00093857,-0.00052795
0.021,0.0012141,-0.0010269,-0.00058057
0.022,0.0013292,-0.0011191,-0.00063567
0.023,0.0014495,-0.0012153,-0.00069325
0.024,0.001575,-0.0013154,-0.0007533
0.025,0.0017056,-0.0014194,-0.00081583
0.026,0.0018414,-0.0015273,-0.00088084
0.027,0.0019824,-0.0016391,-0.00094831
0.028,0.0021284,-0.0017548,-0.0010183
0.029,0.0022796,-0.0018744,-0.0010907
0.03,0.0024359,-0.0019979,-0.0011655
0.031,0.0025974,-0.0021252,-0.0012429
0.032,0.002764,-0.0022565,-0.0013227
0.033,0.0029356,-0.0023916,-0.001405
0.034,0.0031124,-0.0025305,-0.0014897
0.035,0.0032942,-0.0026734,-0.0015768
0.036,0.0034812,-0.00282,-0.0016665
0.037,0.0036732,-0.0029706,-0.0017586
0.038,0.0038703,-0.0031249,-0.0018531
0.039,0.0040725,-0.0032831,-0.0019501
0.04,0.0042797,-0.0034451,-0.0020495
0.041,0.004492,-0.003611,-0.0021514
0.042,0.0047094,-0.0037806,-0.0022557
0.043,0.0049318,-0.0039541,-0.0023625
0.044,0.0051592,-0.0041313,-0.0024717
0.045,0.0053916,-0.0043124,-0.0025833
0.046,0.0056291,-0.0044972,-0.0026974
0.047,0.0058716,-0.0046859,-0.0028139
0.048,0.0061191,-0.0048783,-0.0029328
0.049,0.0063716,-0.0050745,-0.0030542
