run_name,pass,attempts,successes,iterations,clarabel_solve_time_s,wall_time_s,last_status,time_of_flight_s
cgl_direct_decent_long_1,coarse,16,1,155,6.147622,6.392866,Solved,7.500000
cgl_direct_decent_long_1,fine,1,1,13,1.641374,1.670005,Solved,7.500000
cgl_direct_decent_long_1,total,17,2,168,7.788995,8.083165,Solved,7.500000
