Iteration,Latency (ms)
3066,0.203974,4902.585624
3067,0.164237,6088.761972
3068,0.170819,5854.149714
3069,0.159921,6253.087462
3070,3.027896,330.262334
3071,0.361457,2766.580810
3072,0.286574,3489.500094
3073,0.365097,2738.998129
3074,0.388471,2574.194728
3075,3.609813,277.022660
3076,0.245301,4076.624229
3077,0.185600,5387.931034
3078,0.178222,5610.979565
3079,0.179522,5570.347924
3080,2.705844,369.570456
3081,0.231638,4317.080963
3082,0.177910,5620.819515
3083,0.175453,5699.532068
3084,0.190090,5260.666000
3085,2.490698,401.493878
3086,0.238116,4199.633792
3087,0.164849,6066.157514
3088,0.160633,6225.370876
3089,0.159505,6269.395944
3090,2.256306,443.202296
3091,0.194501,5141.361741
3092,0.250152,3997.569478
3093,0.213151,4691.509775
3094,0.183193,5458.723860
3095,3.119511,320.563063
3096,0.257151,3888.765745
3097,0.198777,5030.763116
3098,0.252070,3967.151982
3099,0.336731,2969.729547
3100,3.036031,329.377401
3101,0.246824,4051.469873
3102,0.179088,5583.847047
3103,0.166290,6013.590715
3104,0.169079,5914.395046
3105,2.278148,438.953044
3106,0.178424,5604.627180
3107,0.170008,5882.076138
3108,0.166010,6023.733510
3109,0.165517,6041.675477
3110,2.232469,447.934551
3111,0.202914,4928.196182
3112,0.169520,5899.008966
3113,0.163036,6133.614662
3114,0.162668,6147.490594
3115,2.528124,395.550218
3116,0.199817,5004.579190
3117,0.163643,6110.863282
3118,0.161730,6183.144747
3119,0.166963,5989.350934
3120,2.264201,441.656902
3121,0.176744,5657.900693
3122,0.179452,5572.520786
3123,0.176230,5674.402769
3124,0.298420,3350.981838
3125,2.542706,393.281803
3126,0.228473,4376.884796
3127,0.165225,6052.352852
3128,0.157988,6329.594653
3129,0.156827,6376.453034
3130,2.370491,421.853532
3131,0.227238,4400.672423
3132,0.170752,5856.446777
3133,0.161979,6173.639793
3134,0.159838,6256.334539
3135,2.154887,464.061457
3136,0.174410,5733.616192
3137,0.175273,5705.385313
3138,0.161854,6178.407701
3139,0.157739,6339.586279
3140,2.276142,439.339901
3141,0.329267,3037.048960
3142,0.247433,4041.498103
3143,0.190891,5238.591657
3144,0.171701,5824.077903
3145,2.494675,400.853819
3146,0.224433,4455.672740
3147,0.431197,2319.125597
3148,0.258387,3870.163747
3149,0.457098,2187.714670
3150,2.372008,421.583738
3151,0.216084,4627.829918
3152,0.175998,5681.882749
3153,0.162969,6136.136320
3154,0.161612,6187.659332
3155,2.248070,444.826006
3156,0.188273,5311.436053
3157,0.163156,6129.103435
3158,0.159022,6288.438078
3159,0.163398,6120.025949
3160,2.442990,409.334463
3161,0.222876,4486.799835
3162,0.168234,5944.101668
3163,0.162053,6170.820657
3164,0.161469,6193.139240
3165,2.343194,426.767907
3166,0.228047,4385.060974
3167,0.171072,5845.491957
3168,0.177682,5628.032102
3169,0.180718,5533.483106
3170,2.955453,338.357605
3171,0.411118,2432.391673
3172,0.592131,1688.815482
3173,0.228913,4368.471865
3174,0.255496,3913.955600
3175,2.326112,429.901914
3176,0.217147,4605.175296
3177,0.181650,5505.092210
3178,0.169104,5913.520674
3179,0.163564,6113.814776
3180,2.164739,461.949454
3181,0.220321,4538.831977
3182,0.170467,5866.238040
3183,0.160304,6238.147520
3184,0.159911,6253.478497
3185,2.093097,477.760945
3186,0.174771,5721.773063
3187,0.157480,6350.012700
3188,0.158618,6304.454728
3189,0.159691,6262.093668
3190,2.179551,458.810094
3191,0.176374,5669.769921
3192,0.172122,5809.832561
3193,0.159593,6265.938982
3194,0.156926,6372.430317
3195,2.408613,415.176701
3196,0.329179,3037.860860
3197,0.206740,4836.993325
3198,0.170892,5851.648995
3199,0.167187,5981.326299
3200,2.259587,442.558751
3201,0.215995,4629.736799
3202,0.171838,5819.434584
3203,0.161741,6182.724232
3204,0.160487,6231.034289
3205,2.201339,454.268970
3206,0.195545,5113.912399
3207,0.164092,6094.142310
3208,0.194500,5141.388175
3209,0.161175,6204.436172
3210,2.125138,470.557677
3211,0.182065,5492.543872
3212,0.167057,5985.980833
3213,0.162313,6160.935969
3214,0.156129,6404.960001
3215,2.117007,472.364995
3216,0.178105,5614.665506
3217,0.158115,6324.510641
3218,0.170000,5882.352941
3219,0.159525,6268.609936
3220,2.425391,412.304655
3221,0.217489,4597.933689
3222,0.171651,5825.774391
3223,0.160022,6249.140743
3224,0.176066,5679.688299
3225,2.384136,419.439160
3226,0.211207,4734.691559
3227,0.164774,6068.918640
3228,0.159073,6286.421957
3229,0.157251,6359.260037
3230,2.171623,460.485084
3231,0.173711,5756.687832
3232,0.174672,5725.016030
3233,0.161500,6191.950464
3234,0.155866,6415.767390
3235,2.228883,448.655223
3236,0.168397,5938.348070
3237,0.173511,5763.323363
3238,0.157980,6329.915179
3239,0.158076,6326.071004
3240,2.191762,456.253918
3241,0.169720,5892.057506
3242,0.175674,5692.361989
3243,0.159188,6281.880544
3244,0.157321,6356.430483
3245,2.305414,433.761572
3246,0.197733,5057.324776
3247,0.163753,6106.758349
3248,0.157334,6355.905272
3249,0.156037,6408.736389
3250,2.213615,451.749740
3251,0.172115,5810.068849
3252,0.158802,6297.149910
3253,0.158229,6319.953991
3254,0.164905,6064.097511
3255,2.141388,466.986833
3256,0.181221,5518.124279
3257,0.161045,6209.444565
3258,0.158078,6325.990966
3259,0.165106,6056.715080
3260,2.149367,465.253258
3261,0.167821,5958.729837
3262,0.157246,6359.462244
3263,0.155304,6438.984186
3264,0.154546,6470.565398
3265,2.236917,447.043855
3266,0.165354,6047.631143
3267,0.155523,6429.917118
3268,0.155292,6439.481751
3269,0.154307,6480.587400
3270,2.105273,474.997779
3271,0.172924,5782.887280
3272,0.158866,6294.613070
3273,0.156915,6372.877035
3274,0.156173,6403.155475
3275,2.132172,469.005315
3276,0.178448,5603.873397
3277,0.158910,6292.870178
3278,0.154175,6486.135885
3279,0.155227,6442.178229
3280,2.158784,463.223741
3281,0.176820,5655.468838
3282,0.159142,6283.696322
3283,0.168493,5934.964657
3284,0.157451,6351.182273
3285,2.170641,460.693408
3286,0.166071,6021.520916
3287,0.172913,5783.255163
3288,0.157279,6358.127913
3289,0.156041,6408.572106
3290,2.201371,454.262366
3291,0.266356,3754.373846
3292,0.200770,4980.823828
3293,0.182704,5473.333917
3294,0.179265,5578.333752
3295,2.173379,460.113031
3296,0.171090,5844.876965
3297,0.158862,6294.771563
3298,0.156628,6384.554486
3299,0.154803,6459.823130
3300,2.184619,457.745721
3301,0.168146,5947.212541
3302,0.156598,6385.777596
3303,0.154672,6465.294300
3304,0.156037,6408.736389
3305,2.238273,446.773025
3306,0.170429,5867.546016
3307,0.156353,6395.783899
3308,0.157007,6369.142777
3309,0.154984,6452.278945
3310,2.213974,451.676488
3311,0.175426,5700.409289
3312,0.162678,6147.112701
3313,0.156077,6407.093934
3314,0.159260,6279.040563
3315,2.244723,445.489265
3316,0.167542,5968.652636
3317,0.158002,6329.033810
3318,0.157046,6367.561097
3319,0.179432,5573.141914
3320,2.536627,394.224299
3321,0.221807,4508.423990
3322,0.170650,5859.947260
3323,0.158653,6303.063919
3324,0.158224,6320.153706
3325,2.769772,361.040548
3326,0.263989,3788.036623
3327,0.175631,5693.755658
3328,0.162725,6145.337225
3329,0.159380,6274.312963
3330,2.775476,360.298558
3331,0.567343,1762.602165
3332,0.304206,3287.246142
3333,0.187478,5333.959185
3334,0.173174,5774.538903
3335,2.505470,399.126711
3336,0.220199,4541.346691
3337,0.171561,5828.830562
3338,0.163424,6119.052281
3339,0.159285,6278.055059
3340,2.262072,442.072578
3341,0.172832,5785.965562
3342,0.158686,6301.753148
3343,0.157445,6351.424307
3344,0.173551,5761.995033
3345,2.208793,452.735951
3346,0.177818,5623.727632
3347,0.162039,6171.353810
3348,0.158825,6296.237998
3349,0.159935,6252.540094
3350,2.385719,419.160848
3351,0.197065,5074.467815
3352,0.161441,6194.213366
3353,0.157861,6334.686845
3354,0.157144,6363.590083
3355,2.572695,388.697455
3356,0.219192,4562.210300
3357,0.168155,5946.894234
3358,0.231517,4319.337241
3359,0.367839,2718.580683
3360,2.966721,337.072478
3361,0.319462,3130.262754
3362,0.274323,3645.337795
3363,0.175340,5703.205201
3364,0.161837,6179.056705
3365,2.588797,386.279805
3366,0.205577,4864.357394
3367,0.167761,5960.860987
3368,0.161711,6183.871227
3369,0.159529,6268.452758
3370,2.353215,424.950546
3371,0.187480,5333.902283
3372,0.164711,6071.239929
3373,0.170148,5877.236288
3374,0.158241,6319.474725
3375,2.211912,452.097552
3376,0.179366,5575.192623
3377,0.173736,5755.859465
3378,0.163412,6119.501628
3379,0.164953,6062.332907
3380,4.046176,247.146936
3381,0.224723,4449.922794
3382,0.164898,6064.354935
3383,0.161371,6196.900310
3384,0.161369,6196.977115
3385,2.799384,357.221446
3386,0.237558,4209.498312
3387,0.198936,5026.742269
3388,0.172009,5813.649286
3389,0.225461,4435.356891
3390,2.721133,367.493981
3391,0.259986,3846.360958
3392,0.209709,4768.512558
3393,0.171411,5833.931311
3394,0.161829,6179.362166
3395,2.334743,428.312667
3396,0.225469,4435.199517
3397,0.179294,5577.431481
3398,0.179048,5585.094500
3399,0.202126,4947.409042
3400,2.348691,425.769077
3401,0.252240,3964.478275
3402,0.202313,4942.836100
3403,0.213850,4676.174889
3404,0.213694,4679.588571
3405,2.588265,386.359202
3406,0.312229,3202.777449
3407,0.291009,3436.319839
3408,0.259685,3850.819262
3409,0.414125,2414.729852
3410,2.424611,412.437294
3411,0.296288,3375.094503
3412,0.190124,5259.725232
3413,0.165326,6048.655384
3414,0.161090,6207.709976
3415,2.261176,442.247751
3416,0.173878,5751.158859
3417,0.162286,6161.960982
3418,0.162075,6169.983033
3419,0.176761,5657.356544
3420,2.310458,432.814619
3421,0.214104,4670.627359
3422,0.165707,6034.748079
3423,0.162575,6151.007227
3424,0.161228,6202.396606
3425,2.270065,440.516020
3426,0.185468,5391.765695
3427,0.164072,6094.885172
3428,0.453329,2205.903439
3429,0.436996,2288.350465
3430,2.667985,374.814701
3431,0.223276,4478.761712
3432,0.170936,5850.142743
3433,0.177637,5629.457827
3434,0.161851,6178.522221
3435,2.487060,402.081172
3436,0.284035,3520.692872
3437,0.190033,5262.243926
3438,0.166109,6020.143400
3439,0.164227,6089.132725
3440,2.398149,416.988269
3441,0.208867,4787.735736
3442,0.168593,5931.444366
3443,0.179806,5561.549670
3444,0.169433,5902.037974
3445,2.404128,415.951231
3446,0.221266,4519.447181
3447,0.166356,6011.204886
3448,0.168500,5934.718101
3449,0.175529,5697.064303
3450,2.267609,440.993134
3451,0.197464,5064.214237
3452,0.161664,6185.669042
3453,0.159703,6261.623138
3454,0.160714,6222.233284
3455,3.110129,321.530072
3456,0.230661,4335.366620
3457,0.280251,3568.229908
3458,0.238210,4197.976575
3459,0.166158,6018.368059
3460,2.605265,383.838112
3461,0.252874,3954.538624
3462,0.169722,5891.988075
3463,0.173221,5772.972099
3464,0.166658,6000.312016
3465,1.734619,576.495472
3466,0.172800,5787.037037
3467,0.158056,6326.871489
3468,0.157620,6344.372542
3469,0.165856,6029.326645
3470,1.515265,659.950570
3471,0.207754,4813.385061
3472,0.167619,5965.910786
3473,0.162003,6172.725196
3474,0.174525,5729.838132
3475,2.203091,453.907714
3476,0.184864,5409.382032
3477,0.168950,5918.910920
3478,0.162825,6141.563028
3479,0.167121,5983.688465
3480,2.148378,465.467436
3481,0.179308,5576.996007
3482,0.179121,5582.818318
3483,0.160320,6237.524950
3484,0.157717,6340.470590
3485,2.661983,375.659799
3486,0.213980,4673.333956
3487,0.169760,5890.669180
3488,0.160632,6225.409632
3489,0.175173,5708.642314
3490,2.315671,431.840274
3491,0.212270,4710.981297
3492,0.169069,5914.744867
3493,0.161148,6205.475712
3494,0.177935,5620.029786
3495,2.186154,457.424317
3496,0.224068,4462.930896
3497,0.171546,5829.340235
3498,0.161535,6190.608846
3499,0.160574,6227.658276
3500,2.262495,441.989927
3501,0.198055,5049.102522
3502,0.177335,5639.044746
3503,0.165729,6033.946986
3504,0.159923,6253.009261
3505,2.137683,467.796207
3506,0.211199,4734.870904
3507,0.163884,6101.876937
3508,0.165315,6049.057859
3509,0.160114,6245.550046
3510,2.199744,454.598353
3511,0.179113,5583.067672
3512,0.159227,6280.341902
3513,0.173891,5750.728905
3514,0.159798,6257.900600
3515,2.539877,393.719853
3516,0.214361,4665.027687
3517,0.171944,5815.847020
3518,0.164846,6066.267911
3519,0.161003,6211.064390
3520,2.550126,392.137487
3521,0.221845,4507.651739
3522,0.175712,5691.130942
3523,0.184412,5422.640609
3524,0.163050,6133.088010
3525,2.184495,457.771705
3526,0.190961,5236.671362
3527,0.161143,6205.668257
3528,0.157601,6345.137404
3529,0.159154,6283.222539
3530,2.576255,388.160334
3531,0.244281,4093.646252
3532,0.201113,4972.328989
3533,0.167788,5959.901781
3534,0.158329,6315.962332
3535,2.307393,433.389544
3536,0.199209,5019.853521
3537,0.161867,6177.911495
3538,0.158195,6321.312304
3539,0.157567,6346.506565
3540,2.129110,469.679819
3541,0.185780,5382.710733
3542,0.162818,6141.827071
3543,0.156599,6385.736818
3544,0.156541,6388.102797
3545,2.116969,472.373474
3546,0.588213,1700.064432
3547,0.546190,1830.864717
3548,0.390408,2561.422922
3549,0.212492,4706.059522
3550,3.151238,317.335600
3551,0.237902,4203.411489
3552,0.207339,4823.019307
3553,0.173185,5774.172128
3554,0.168644,5929.650625
3555,3.268792,305.923411
3556,0.310257,3223.134369
3557,0.181062,5522.970032
3558,0.189579,5274.845843
3559,0.192926,5183.334543
3560,2.134030,468.596974
3561,0.184134,5430.827550
3562,0.162743,6144.657528
3563,0.176123,5677.850139
3564,0.160787,6219.408285
3565,2.130963,469.271405
3566,0.168159,5946.752776
3567,0.157276,6358.249193
3568,0.193895,5157.430568
3569,0.165868,6028.890443
3570,2.665362,375.183559
3571,0.252487,3960.599952
3572,0.182555,5477.801211
3573,0.311508,3210.190428
3574,0.194165,5150.258801
3575,2.220063,450.437668
3576,0.221106,4522.717611
3577,0.172191,5807.504457
3578,0.164049,6095.739688
3579,0.156511,6389.327268
3580,2.608215,383.403976
3581,0.210001,4761.882086
3582,0.162606,6149.834569
3583,0.160265,6239.665554
3584,0.161326,6198.628863
3585,2.223345,449.772752
3586,0.188386,5308.250082
3587,0.162011,6172.420391
3588,0.158558,6306.840399
3589,0.158112,6324.630642
3590,2.135810,468.206442
3591,0.182203,5488.383836
3592,0.158658,6302.865283
3593,0.165573,6039.632066
3594,0.156976,6370.400571
3595,2.081874,480.336466
3596,0.170536,5863.864521
3597,0.160154,6243.990159
3598,0.158572,6306.283581
3599,0.171036,5846.722327
3600,2.109382,474.072501
3601,0.168377,5939.053434
3602,0.157074,6366.426016
3603,0.155580,6427.561383
3604,0.156063,6407.668698
3605,2.592251,385.765113
3606,0.374511,2670.148540
3607,0.179946,5557.222722
3608,0.160961,6212.685060
3609,0.157021,6368.574904
3610,2.357358,424.203706
3611,0.196813,5080.965180
3612,0.161624,6187.199921
3613,0.159460,6271.165182
3614,0.359330,2782.957170
3615,2.679960,373.139898
3616,0.214467,4662.722004
3617,0.173142,5775.606150
3618,0.160953,6212.993855
3619,0.158620,6304.375236
3620,2.254636,443.530574
3621,0.192809,5186.479884
3622,0.164016,6096.966150
3623,0.159171,6282.551470
3624,0.178419,5604.784244
3625,2.211910,452.097961
3626,0.206535,4841.794369
3627,0.162730,6145.148405
3628,0.254313,3932.162335
3629,0.251719,3972.683826
3630,3.446825,290.122069
3631,0.534093,1872.333096
3632,0.259444,3854.396324
3633,0.223652,4471.232093
3634,0.189452,5278.381859
3635,2.188972,456.835446
3636,0.210641,4747.413846
3637,0.173837,5752.515287
3638,0.169230,5909.117769
3639,0.168560,5932.605600
3640,2.265546,441.394701
3641,0.218443,4577.853261
3642,0.173175,5774.505558
3643,0.165523,6041.456474
3644,0.167118,5983.795881
3645,2.154059,464.239837
3646,0.178430,5604.438715
3647,0.159655,6263.505684
3648,0.175004,5714.155105
3649,0.162777,6143.374064
3650,2.346409,426.183159
3651,0.232804,4295.458841
3652,0.181542,5508.367210
3653,0.172001,5813.919687
3654,0.169349,5904.965485
3655,4.340640,230.380773
3656,0.259041,3860.392756
3657,0.179942,5557.346256
3658,0.168985,5917.685002
3659,0.165705,6034.820917
3660,2.365192,422.798657
3661,0.223880,4466.678578
3662,0.173180,5774.338838
3663,0.161586,6188.654958
3664,0.158729,6300.045990
3665,2.147290,465.703282
3666,0.168584,5931.761021
3667,0.157435,6351.827738
3668,0.156390,6394.270733
3669,0.155584,6427.396133
3670,2.149001,465.332496
3671,0.176195,5675.529953
3672,0.157813,6336.613587
3673,0.172045,5812.432794
3674,0.156840,6375.924509
3675,2.187725,457.095842
3676,0.169346,5905.070093
3677,0.157176,6362.294498
3678,0.160060,6247.657129
3679,0.154982,6452.362210
3680,3.567350,280.320126
3681,0.230232,4343.444873
3682,0.188484,5305.490121
3683,0.169920,5885.122411
3684,0.161992,6173.144353
3685,2.285688,437.505031
3686,0.183649,5445.169862
3687,0.159105,6285.157600
3688,0.234296,4268.105303
3689,0.214222,4668.054635
3690,2.172484,460.302585
3691,0.186483,5362.419095
3692,0.157626,6344.131044
3693,0.159424,6272.581293
3694,0.162378,6158.469743
3695,2.201334,454.270002
3696,0.183963,5435.875692
3697,0.174540,5729.345709
3698,0.160997,6211.295863
3699,0.157304,6357.117429
3700,2.139110,467.484141
3701,0.170573,5862.592556
3702,0.157112,6364.886196
3703,0.157275,6358.289620
3704,0.157934,6331.758836
3705,2.201689,454.196755
3706,0.173036,5779.144224
3707,0.178493,5602.460601
3708,0.180471,5541.056458
3709,0.171939,5816.016145
3710,2.471710,404.578207
3711,0.207356,4822.623893
3712,0.167565,5967.833378
3713,0.160278,6239.159460
3714,0.157583,6345.862181
3715,2.120979,471.480387
3716,0.170789,5855.178027
3717,0.182187,5488.865836
3718,0.163137,6129.817270
3719,0.157428,6352.110171
3720,2.511195,398.216785
3721,0.206868,4834.000425
3722,0.165809,6031.035710
3723,0.160629,6225.525901
3724,0.179176,5581.104612
3725,2.700792,370.261760
3726,0.212549,4704.797482
3727,0.167656,5964.594169
3728,0.165902,6027.654881
3729,0.159606,6265.428618
3730,2.200061,454.532852
3731,0.186408,5364.576628
3732,0.161554,6189.880783
3733,0.157608,6344.855591
3734,0.157853,6335.007887
3735,2.265013,441.498570
3736,0.169808,5889.004052
3737,0.157790,6337.537233
3738,0.157152,6363.266137
3739,0.156169,6403.319481
3740,2.208052,452.887885
3741,0.170073,5879.828074
3742,0.156616,6385.043674
3743,0.155558,6428.470410
3744,0.165587,6039.121429
3745,2.232172,447.994151
3746,0.175379,5701.936948
3747,0.165869,6028.854096
3748,0.156482,6390.511369
3749,0.156064,6407.627640
3750,2.501501,399.759984
3751,0.208486,4796.485136
3752,0.182451,5480.923645
3753,0.164996,6060.752988
3754,0.160895,6215.233537
3755,3.664559,272.884131
3756,0.227483,4395.932883
3757,0.308441,3242.111133
3758,0.207911,4809.750326
3759,0.322051,3105.098261
3760,2.469140,404.999312
3761,0.223387,4476.536235
3762,0.179790,5562.044608
3763,0.164692,6071.940349
3764,0.160180,6242.976651
3765,2.319017,431.217192
3766,0.191087,5233.218377
3767,0.164816,6067.372100
3768,0.156857,6375.233493
3769,0.156781,6378.323904
3770,2.815953,355.119563
3771,0.220796,4529.067556
3772,0.166245,6015.218503
3773,0.175745,5690.062306
3774,0.335599,2979.746662
3775,1.679065,595.569558
3776,0.221413,4516.446640
3777,0.176580,5663.155510
3778,0.167823,5958.658825
3779,0.177838,5623.095177
3780,1.817026,550.349857
3781,0.237193,4215.976020
3782,0.173488,5764.087430
3783,0.260855,3833.547373
3784,0.357520,2797.046319
3785,2.925447,341.828104
3786,0.242371,4125.906152
3787,0.174033,5746.036671
3788,0.164589,6075.740177
3789,0.187725,5326.941004
3790,2.159556,463.058147
3791,0.192735,5188.471217
3792,0.166005,6023.914942
3793,0.158567,6306.482433
3794,0.155248,6441.306812
3795,2.088830,478.736901
3796,0.194731,5135.289194
3797,0.159355,6275.297292
3798,0.156819,6376.778324
3799,0.157376,6354.209028
3800,2.589878,386.118574
3801,0.219610,4553.526706
3802,0.175665,5692.653630
3803,0.168153,5946.964966
3804,0.195716,5109.444297
3805,2.967416,336.993532
3806,0.496675,2013.389037
3807,0.283191,3531.185666
3808,0.375325,2664.357557
3809,0.212027,4716.380461
3810,2.669582,374.590479
3811,0.217322,4601.466948
3812,0.173282,5770.939855
3813,0.170657,5859.706897
3814,0.163088,6131.658982
3815,2.299623,434.853887
3816,0.186477,5362.591633
3817,0.163203,6127.338345
3818,0.164977,6061.450990
3819,0.157328,6356.147666
3820,2.136761,467.998059
3821,0.174888,5717.945199
3822,0.158561,6306.721073
3823,0.156593,6385.981493
3824,0.155497,6430.992238
3825,2.177801,459.178777
3826,0.185263,5397.731873
3827,0.164174,6091.098469
3828,0.158644,6303.421497
3829,0.157851,6335.088153
3830,3.474539,287.807965
3831,0.226400,4416.961131
3832,0.169639,5894.870873
3833,0.160148,6244.224093
3834,0.159460,6271.165182
3835,2.341338,427.106210
3836,0.235031,4254.757883
3837,0.273236,3659.839845
3838,0.179887,5559.045401
3839,0.241305,4144.132944
3840,2.290997,436.491187
3841,0.218668,4573.142847
3842,0.172349,5802.180459
3843,0.164142,6092.285948
3844,0.177519,5633.199826
3845,2.215181,451.430380
3846,0.199346,5016.403640
3847,0.163220,6126.700159
3848,0.163105,6131.019895
3849,0.164235,6088.836119
3850,2.076094,481.673759
3851,0.206354,4846.041269
3852,0.171713,5823.670893
3853,0.174347,5735.688024
3854,0.159744,6260.016026
3855,2.714963,368.329145
3856,0.243178,4112.214098
3857,0.183867,5438.713853
3858,0.164084,6094.439433
3859,0.161422,6194.942449
3860,2.704701,369.726635
3861,0.223029,4483.721848
3862,0.169321,5905.941968
3863,0.162633,6148.813586
3864,0.158620,6304.375236
3865,1.121838,891.394301
3866,0.179137,5582.319677
3867,0.161012,6210.717214
3868,0.158052,6327.031610
3869,0.156541,6388.102797
3870,1.215759,822.531439
3871,0.223930,4465.681240
3872,0.175526,5697.161674
3873,0.166047,6022.391251
3874,0.166047,6022.391251
3875,1.140227,877.018348
3876,0.185401,5393.714166
3877,0.194397,5144.112306
3878,0.168446,5936.620638
3879,0.177891,5621.419858
3880,1.099498,909.505975
3881,0.178152,5613.184247
3882,0.158972,6290.415922
3883,0.157801,6337.095456
3884,0.158914,6292.711781
3885,1.101499,907.853752
3886,0.179679,5565.480663
3887,0.335606,2979.684511
3888,0.259067,3860.005327
3889,0.181257,5517.028308
3890,1.878053,532.466336
3891,0.253045,3951.866269
3892,0.268414,3725.588084
3893,0.271582,3682.129154
3894,0.182726,5472.674934
3895,1.642094,608.978536
3896,0.225796,4428.776418
3897,0.174146,5742.308178
3898,0.168199,5945.338557
3899,0.164550,6077.180188
3900,1.124334,889.415423
3901,0.172173,5808.111609
3902,0.185837,5381.059746
3903,0.172055,5812.094970
3904,0.157686,6341.717083
3905,1.796113,556.757843
3906,0.258323,3871.122587
3907,0.208200,4803.073967
3908,0.186614,5358.654763
3909,0.172014,5813.480298
3910,1.191782,839.079630
3911,0.197041,5075.085896
3912,0.163556,6114.113820
3913,0.176046,5680.333549
3914,0.193703,5162.542656
3915,1.116729,895.472402
3916,0.174751,5722.427912
3917,0.161833,6179.209432
3918,0.163982,6098.230294
3919,0.156540,6388.143605
3920,1.126939,887.359476
3921,0.177292,5640.412427
3922,0.276032,3622.768375
3923,0.186808,5353.089803
3924,0.160301,6238.264265
3925,1.831797,545.912020
3926,0.393941,2538.451189
3927,0.573872,1742.548861
3928,0.218766,4571.094229
3929,0.178841,5591.558983
3930,1.443350,692.832646
3931,0.226761,4409.929397
3932,0.174715,5723.607017
3933,0.217030,4607.657927
3934,0.168019,5951.707843
3935,1.408018,710.218193
3936,0.216570,4617.444706
3937,0.175405,5701.091759
3938,0.167348,5975.571862
3939,0.164202,6090.059804
3940,1.172113,853.160062
3941,0.187497,5333.418668
3942,0.167358,5975.214809
3943,0.164516,6078.436140
3944,0.164517,6078.399193
3945,1.225347,816.095359
3946,0.197792,5055.816211
3947,0.170535,5863.898906
3948,0.172000,5813.953488
3949,0.170665,5859.432221
3950,1.129061,885.691739
3951,0.189455,5278.298277
3952,0.164383,6083.354118
3953,0.157538,6347.674847
3954,0.158509,6308.790037
3955,1.130829,884.307000
3956,0.177831,5623.316520
3957,0.173472,5764.619074
3958,0.159850,6255.864873
3959,0.157099,6365.412893
3960,1.119775,893.036548
3961,0.173263,5771.572696
3962,0.157766,6338.501325
3963,0.157501,6349.166037
3964,0.171750,5822.416303
3965,1.120657,892.333694
3966,0.192110,5205.351101
3967,0.165589,6039.048488
3968,0.158984,6289.941126
3969,0.156319,6397.175008
3970,1.155504,865.423227
3971,0.208484,4796.531149
3972,0.164433,6081.504321
3973,0.158710,6300.800202
3974,0.156745,6379.788829
3975,1.146070,872.547052
3976,0.166593,6002.653173
3977,0.175357,5702.652304
3978,0.159193,6281.683240
3979,0.156383,6394.556953
3980,1.144851,873.476112
3981,0.167696,5963.171453
3982,0.158068,6326.391173
3983,0.173493,5763.921311
3984,0.157756,6338.903116
3985,1.525610,655.475515
3986,0.213011,4694.593237
3987,0.275166,3634.169919
3988,0.216369,4621.734167
3989,0.170432,5867.442734
3990,1.341333,745.527024
3991,0.210011,4761.655342
3992,0.165918,6027.073615
3993,0.160386,6234.958163
3994,0.159151,6283.340978
3995,1.120583,892.392621
3996,0.172775,5787.874403
3997,0.159669,6262.956491
3998,0.157334,6355.905272
3999,0.157934,6331.758836
4000,1.163870,859.202488
4001,0.195729,5109.104936
4002,0.164408,6082.429079
4003,0.159652,6263.623381
4004,0.156509,6389.408916
4005,1.177654,849.145844
4006,0.190546,5248.076580
4007,0.164548,6077.254054
4008,0.162112,6168.574812
4009,0.162032,6171.620421
4010,1.133035,882.585269
4011,0.171791,5821.026713
4012,0.157466,6350.577267
4013,0.156688,6382.109670
4014,0.157820,6336.332531
4015,1.344937,743.529251
4016,0.209266,4778.607132
4017,0.298224,3353.184184
4018,0.174863,5718.762689
4019,0.160337,6236.863606
4020,1.180841,846.854064
4021,0.185159,5400.763668
4022,0.163351,6121.786827
4023,0.211454,4729.160952
4024,0.213977,4673.399478
4025,1.203451,830.943678
4026,0.198982,5025.580203
4027,0.185267,5397.615334
4028,0.182537,5478.341377
4029,0.166546,6004.347147
4030,1.418657,704.892021
4031,0.216212,4625.090189
4032,0.175103,5710.924427
4033,0.163134,6129.929996
4034,0.159069,6286.580038
4035,1.734176,576.642740
4036,0.217338,4601.128197
4037,0.171905,5817.166458
4038,0.162134,6167.737797
4039,0.158757,6298.934850
4040,1.145667,872.853979
4041,0.181294,5515.902346
4042,0.161158,6205.090656
4043,0.159426,6272.502603
4044,0.157817,6336.452980
4045,1.171718,853.447673
4046,0.204417,4891.961040
4047,0.173635,5759.207533
4048,0.172576,5794.548489
4049,0.166924,5990.750282
4050,1.129009,885.732532
4051,0.182235,5487.420089
4052,0.159674,6262.760374
4053,0.158764,6298.657126
4054,0.158254,6318.955603
4055,1.124021,889.663093
4056,0.185122,5401.843109
4057,0.161224,6202.550489
4058,0.155963,6411.777152
4059,0.156600,6385.696041
4060,1.067227,937.007778
4061,0.166608,6002.112744
4062,0.172570,5794.749957
4063,0.161284,6200.243050
4064,0.156997,6369.548463
4065,1.095550,912.783533
4066,0.165463,6043.647220
4067,0.157256,6359.057842
4068,0.172996,5780.480474
4069,0.160949,6213.148264
4070,1.200276,833.141711
4071,0.227204,4401.330962
4072,0.195156,5124.105844
4073,0.194402,5143.980000
4074,0.350662,2851.748978
4075,1.338911,746.875633
4076,0.209372,4776.187838
4077,0.170571,5862.661296
4078,0.162430,6156.498184
