0.093,-0.00032961,-0.00040928,0.063103,-0.013381,-0.016763,1.3168,-0.40784,-0.51396,13.339,0.46171,-0.35995,-0.21913
0.094,-0.00034341,-0.00042656,0.064434,-0.013797,-0.017288,1.3302,-0.41609,-0.52431,13.322,0.46626,-0.36354,-0.22125
0.095,-0.00035763,-0.00044439,0.065777,-0.014221,-0.017822,1.3435,-0.42443,-0.53476,13.304,0.4708,-0.36713,-0.22338
0.096,-0.00037229,-0.00046275,0.067134,-0.014654,-0.018368,1.3567,-0.43283,-0.54529,13.287,0.47533,-0.37071,-0.22549
0.097,-0.00038738,-0.00048168,0.068504,-0.015095,-0.018924,1.37,-0.44131,-0.55591,13.27,0.47986,-0.37428,-0.2276
0.098,-0.00040293,-0.00050117,0.069887,-0.015545,-0.01949,1.3833,-0.44987,-0.56661,13.252,0.48437,-0.37785,-0.2297
0.099,-0.00041893,-0.00052123,0.071284,-0.016004,-0.020068,1.3965,-0.4585,-0.5774,13.235,0.48886,-0.38141,-0.2318
0.1,-0.0004354,-0.00054189,0.072693,-0.016471,-0.020656,1.4097,-0.4672,-0.58828,13.218,0.49335,-0.38497,-0.23389
0.101,-0.00045235,-0.00056315,0.074116,-0.016947,-0.021255,1.4229,-0.47597,-0.59924,13.2,0.49783,-0.38852,-0.23598
0.102,-0.00046978,-0.00058501,0.075552,-0.017432,-0.021865,1.4361,-0.48482,-0.61028,13.183,0.5023,-0.39207,-0.23806
0.103,-0.00048771,-0.0006075,0.077002,-0.017925,-0.022487,1.4493,-0.49374,-0.62141,13.166,0.50676,-0.39561,-0.24013
0.104,-0.00050613,-0.00063062,0.078464,-0.018428,-0.023119,1.4624,-0.50274,-0.63262,13.148,0.5112,-0.39915,-0.2422
0.105,-0.00052507,-0.00065438,0.07994,-0.01894,-0.023763,1.4756,-0.5118,-0.64391,13.131,0.51564,-0.40268,-0.24426
0.106,-0.00054453,-0.0006788,0.081428,-0.019461,-0.024419,1.4887,-0.52094,-0.65529,13.114,0.52006,-0.40621,-0.24631
