t,x,y,z,vx,vy,vz,mass,ux,uy,uz,sigma,thrust_force
0,0,0.00000000000039968385331953676,-0.10000000000000002,0,0.00000000000007943383303009716,-0.000000000000016287233164288108,80.00000000003045,0,-2.7895865685559795,12.184752876752773,12.499999834369088,999.9999868515898
1,0,0.000000000000967990754143873,-0.1,0,-0.06973966421375477,0.05936882191877037,79.98584336418511,0,-2.0782214252235156,12.328272535692811,12.502212115672423,999.9999806979312
2,0,-0.0017434916034010314,-0.09851577945203108,0,-0.12169519984430176,0.12232563531107075,79.97168672865709,0,-1.3311368670267234,12.433371253144976,12.504425079954046,999.9999636079255
3,0,-0.004785871598533606,-0.09545763856925456,0,-0.15497362151995334,0.18790991663968518,79.95753009355995,0,-0.5543995339453072,12.494344520876025,12.506638405043928,999.9999155379483
4,0,-0.00866021213555713,-0.09075989065326266,0,-0.16883360986859383,0.2550185296615848,79.94337345937237,0,0.12431785163651271,6.365459730462462,6.366673585423436,508.97336391397795
5,0,-0.012881052381296042,-0.08438442741172325,0,-0.1657256635777133,0.1689050229231539,79.93616779588265,0,0.42221717374034934,4.986150058327151,5.00399438539574,400.0001343365346
6,0,-0.017024193969761972,-0.08016180183864462,0,-0.1551702342342612,0.048308774381348674,79.93050483909477,0,0.7477257172512467,4.948172319473396,5.004348420722674,400.0000951436036
7,0,-0.020903449824640256,-0.07895408247911112,0,-0.13647709130306118,-0.07323691763179219,79.92484188287553,0,1.0700368280805788,4.888975006002261,5.004703334731239,400.00012233253256
8,0,-0.024315377106236775,-0.08078500541990613,0,-0.10972617060115232,-0.19626254248170322,79.91917892628805,0,2.2590293288202132,8.50741708747703,8.802236023616052,703.467475692473
9,0,-0.027058531370283374,-0.08569156898194892,0,-0.05325043738077716,-0.22882711529473698,79.90921993260265,0,3.211677373014755,12.095051541045406,12.514197675671438,999.9997739082054
10,0,-0.028389792303817964,-0.09141224686431755,0,0.027041496944436923,-0.1717008267685535,79.8950633011867,0,3.212246670914492,12.09719540044965,12.51641581848508,999.9998350481662
