0.067,0.99997,0.005869,-0.0046379,-0.0027994
0.068,0.99997,0.0060414,-0.0047722,-0.0028814
0.069,0.99996,0.0062161,-0.0049083,-0.0029646
0.07,0.99996,0.0063933,-0.0050463,-0.0030489
0.071,0.99996,0.0065728,-0.0051861,-0.0031343
0.072,0.99996,0.0067547,-0.0053278,-0.0032209
0.073,0.99996,0.006939,-0.0054713,-0.0033086
0.074,0.99995,0.0071256,-0.0056167,-0.0033973
0.075,0.99995,0.0073146,-0.0057639,-0.0034873
0.076,0.99995,0.007506,-0.0059129,-0.0035783
0.077,0.99995,0.0076998,-0.0060638,-0.0036704
0.078,0.99994,0.0078959,-0.0062165,-0.0037637
0.079,0.99994,0.0080943,-0.0063711,-0.003858
0.08,0.99994,0.0082951,-0.0065275,-0.0039535
0.081,0.99993,0.0084983,-0.0066857,-0.00405
0.082,0.99993,0.0087038,-0.0068458,-0.0041477
0.083,0.99993,0.0089116,-0.0070076,-0.0042464
0.084,0.99992,0.0091217,-0.0071713,-0.0043463
0.085,0.99992,0.0093342,-0.0073369,-0.0044472
0.086,0.99992,0.0095489,-0.0075042,-0.0045492
0.087,0.99991,0.009766,-0.0076733,-0.0046523
0.088,0.99991,0.0099854,-0.0078443,-0.0047565
0.089,0.9999,0.010207,-0.008017,-0.0048617
0.09,0.9999,0.010431,-0.0081916,-0.0049681
0.091,0.9999,0.010657,-0.0083679,-0.0050755
0.092,0.99989,0.010886,-0.0085461,-0.0051839
0.093,0.99989,0.011117,-0.0087261,-0.0052935
0.094,0.99988,0.01135,-0.0089078,-0.0054041
0.095,0.99988,0.011585,-0.0090914,-0.0055157
0.096,0.99987,0.011823,-0.0092767,-0.0056285
0.097,0.99987,0.012063,-0.0094638,-0.0057422
0.098,0.99986,0.012305,-0.0096527,-0.0058571
0.099,0.99985,0.012549,-0.0098434,-0.0059729
0.1,0.99985,0.012796,-0.010036,-0.0060898
0.101,0.99984,0.013045,-0.01023,-0.0062078
0.102,0.99984,0.013296,-0.010426,-0.0063268
0.103,0.99983,0.013549,-0.010624,-0.0064468
0.104,0.99982,0.013805,-0.010823,-0.0065679
0.105,0.99982,0.014063,-0.011025,-0.00669
0.106,0.99981,0.014323,-0.011228,-0.0068131
0.107,0.9998,0.014585,-0.011433,-0.0069373
0.108,0.9998,0.014849,-0.011639,-0.0070624
0.109,0.99979,0.015116,-0.011848,-0.0071886
0.11,0.99978,0.015384,-0.012058,-0.0073158
0.111,0.99977,0.015655,-0.01227,-0.007444
0.112,0.99977,0.015929,-0.012483,-0.0075732
0.113,0.99976,0.016204,-0.012698,-0.0077035
0.114,0.99975,0.016481,-0.012916,-0.0078347
0.115,0.99974,0.016761,-0.013134,-0.0079669
0.116,0.99973,0.017043,-0.013355,-0.0081001
0.117,0.99972,0.017327,-0.013577,-0.0082343
0.118,0.99971,0.017613,-0.013801,-0.0083695
0.119,0.99971,0.017901,-0.014027,-0.0085057
0.12,0.9997,0.018191,-0.014254,-0.0086429
0.121,0.99969,0.018484,-0.014483,-0.008781
0.122,0.99968,0.018778,-0.014714,-0.0089201
0.123,0.99967,0.019075,-0.014947,-0.0090602
0.124,0.99965,0.019374,-0.015181,-0.0092013
0.125,0.99964,0.019675,-0.015417,-0.0093433
0.126,0.99963,0.019978,-0.015655,-0.0094863
0.127,0.99962,0.020283,-0.015894,-0.0096302
0.128,0.99961,0.02059,-0.016135,-0.0097751
0.129,0.9996,0.020899,-0.016378,-0.009921
0.13,0.99959,0.02121,-0.016623,-0.010068
0.131,0.99957,0.021524,-0.016869,-0.010215
0.132,0.99956,0.021839,-0.017117,-0.010364
0.133,0.99955,0.022157,-0.017366,-0.010514
0.134,0.99954,0.022476,-0.017617,-0.010664
0.135,0.99952,0.022798,-0.01787,-0.010816
0.136,0.99951,0.023121,-0.018125,-0.010968
0.137,0.99949,0.023447,-0.018381,-0.011122
0.138,0.99948,0.023774,-0.018639,-0.011276
0.139,0.99947,0.024104,-0.018899,-0.011431
0.14,0.99945,0.024436,-0.01916,-0.011587
0.141,0.99944,0.024769,-0.019423,-0.011744
0.142,0.99942,0.025105,-0.019687,-0.011902
0.143,0.9994,0.025443,-0.019954,-0.012061
0.144,0.99939,0.025782,-0.020221,-0.01222
0.145,0.99937,0.026124,-0.020491,-0.012381
0.146,0.99936,0.026468,-0.020762,-0.012543
0.147,0.99934,0.026813,-0.021035,-0.012705
0.148,0.99932,0.027161,-0.021309,-0.012868
0.149,0.9993,0.02751,-0.021585,-0.013032
0.15,0.99929,0.027862,-0.021863,-0.013197
0.151,0.99927,0.028215,-0.022142,-0.013363
0.152,0.99925,0.02857,-0.022423,-0.01353
0.153,0.99923,0.028927,-0.022706,-0.013698
0.154,0.99921,0.029286,-0.02299,-0.013866
0.155,0.99919,0.029647,-0.023276,-0.014035
0.156,0.99917,0.03001,-0.023563,-0.014206
0.157,0.99915,0.030375,-0.023852,-0.014377
0.158,0.99913,0.030742,-0.024143,-0.014549
0.159,0.99911,0.031111,-0.024435,-0.014721
0.16,0.99909,0.031481,-0.024729,-0.014895
0.161,0.99907,0.031853,-0.025024,-0.015069
0.162,0.99904,0.032228,-0.025321,-0.015245
0.163,0.99902,0.032604,-0.02562,-0.015421
0.164,0.999,0.032982,-0.02592,-0.015598
0.165,0.99897,0.033361,-0.026222,-0.015775
0.166,0.99895,0.033743,-0.026525,-0.015954
0.167,0.99893,0.034127,-0.02683,-0.016133
0.168,0.9989,0.034512,-0.027136,-0.016314
0.169,0.99888,0.034899,-0.027444,-0.016495
0.17,0.99885,0.035288,-0.027754,-0.016676
0.171,0.99883,0.035678,-0.028065,-0.016859
0.172,0.9988,0.036071,-0.028378,-0.017042
0.173,0.99877,0.036465,-0.028692,-0.017226
0.174,0.99875,0.036861,-0.029008,-0.017411
0.175,0.99872,0.037259,-0.029325,-0.017597
0.176,0.99869,0.037659,-0.029644,-0.017784
0.177,0.99866,0.03806,-0.029965,-0.017971
0.178,0.99864,0.038463,-0.030287,-0.018159
0.179,0.99861,0.038868,-0.03061,-0.018348
0.18,0.99858,0.039275,-0.030935,-0.018537
0.181,0.99855,0.039683,-0.031262,-0.018728
0.182,0.99852,0.040093,-0.03159,-0.018919
0.183,0.99849,0.040505,-0.031919,-0.019111
0.184,0.99846,0.040919,-0.032251,-0.019303
0.185,0.99842,0.041334,-0.032583,-0.019497
0.186,0.99839,0.041751,-0.032917,-0.019691
0.187,0.99836,0.042169,-0.033253,-0.019886
0.188,0.99833,0.04259,-0.03359,-0.020081
0.189,0.99829,0.043012,-0.033929,-0.020278
0.19,0.99826,0.043435,-0.034269,-0.020475
0.191,0.99822,0.043861,-0.034611,-0.020672
0.192,0.99819,0.044288,-0.034954,-0.020871
0.193,0.99815,0.044716,-0.035298,-0.02107
0.194,0.99812,0.045146,-0.035644,-0.02127
0.195,0.99808,0.045578,-0.035992,-0.02147
0.196,0.99804,0.046012,-0.036341,-0.021672
0.197,0.99801,0.046447,-0.036692,-0.021874
0.198,0.99797,0.046884,-0.037044,-0.022076
0.199,0.99793,0.047322,-0.037397,-0.02228
0.2,0.99789,0.047762,-0.037752,-0.022484
0.201,0.99785,0.048204,-0.038108,-0.022689
0.202,0.99781,0.048647,-0.038466,-0.022894
0.203,0.99777,0.049091,-0.038825,-0.0231
0.204,0.99773,0.049538,-0.039186,-0.023307
0.205,0.99769,0.049986,-0.039548,-0.023514
0.206,0.99765,0.050435,-0.039912,-0.023722
0.207,0.99761,0.050886,-0.040276,-0.023931
0.208,0.99756,0.051338,-0.040643,-0.02414
0.209,0.99752,0.051792,-0.041011,-0.024351
0.21,0.99747,0.052248,-0.04138,-0.024561
0.211,0.99743,0.052705,-0.041751,-0.024773
0.212,0.99738,0.053163,-0.042123,-0.024984
0.213,0.99734,0.053623,-0.042496,-0.025197
0.214,0.99729,0.054085,-0.042871,-0.02541
0.215,0.99725,0.054548,-0.043247,-0.025624
0.216,0.9972,0.055012,-0.043625,-0.025839
0.217,0.99715,0.055478,-0.044004,-0.026054
0.218,0.9971,0.055946,-0.044385,-0.026269
0.219,0.99705,0.056415,-0.044766,-0.026486
0.22,0.997,0.056885,-0.04515,-0.026703
0.221,0.99695,0.057357,-0.045534,-0.02692
0.222,0.9969,0.05783,-0.04592,-0.027138
0.223,0.99685,0.058304,-0.046308,-0.027357
0.224,0.9968,0.058781,-0.046696,-0.027576
0.225,0.99674,0.059258,-0.047086,-0.027796
0.226,0.99669,0.059737,-0.047478,-0.028016
0.227,0.99664,0.060217,-0.04787,-0.028237
0.228,0.99658,0.060699,-0.048265,-0.028459
0.229,0.99653,0.061182,-0.04866,-0.028681
0.23,0.99647,0.061666,-0.049057,-0.028904
0.231,0.99642,0.062152,-0.049455,-0.029127
0.232,0.99636,0.062639,-0.049854,-0.029351
0.233,0.9963,0.063127,-0.050255,-0.029575
0.234,0.99624,0.063617,-0.050657,-0.0298
0.235,0.99618,0.064108,-0.051061,-0.030026
0.236,0.99612,0.064601,-0.051466,-0.030252
0.237,0.99606,0.065094,-0.051872,-0.030478
0.238,0.996,0.065589,-0.052279,-0.030705
0.239,0.99594,0.066086,-0.052688,-0.030933
0.24,0.99588,0.066583,-0.053098,-0.031161
0.241,0.99582,0.067082,-0.053509,-0.03139
0.242,0.99575,0.067582,-0.053921,-0.031619
0.243,0.99569,0.068084,-0.054335,-0.031848
0.244,0.99563,0.068587,-0.05475,-0.032079
0.245,0.99556,0.069091,-0.055167,-0.032309
0.246,0.99549,0.069596,-0.055584,-0.03254
0.247,0.99543,0.070102,-0.056003,-0.032772
0.248,0.99536,0.07061,-0.056424,-0.033004
0.249,0.99529,0.071119,-0.056845,-0.033237
0.25,0.99522,0.071629,-0.057268,-0.03347
0.251,0.99515,0.07214,-0.057692,-0.033704
0.252,0.99508,0.072653,-0.058117,-0.033938
0.253,0.99501,0.073167,-0.058543,-0.034172
0.254,0.99494,0.073681,-0.058971,-0.034407
0.255,0.99487,0.074198,-0.0594,-0.034643
0.256,0.9948,0.074715,-0.05983,-0.034878
0.257,0.99472,0.075233,-0.060262,-0.035115
0.258,0.99465,0.075753,-0.060694,-0.035352
0.259,0.99457,0.076273,-0.061128,-0.035589
0.26,0.9945,0.076795,-0.061563,-0.035826
0.261,0.99442,0.077318,-0.061999,-0.036065
0.262,0.99435,0.077842,-0.062437,-0.036303
0.263,0.99427,0.078367,-0.062875,-0.036542
0.264,0.99419,0.078894,-0.063315,-0.036781
0.265,0.99411,0.079421,-0.063756,-0.037021
0.266,0.99403,0.079949,-0.064199,-0.037261
0.267,0.99395,0.080479,-0.064642,-0.037502
0.268,0.99387,0.08101,-0.065087,-0.037743
0.269,0.99379,0.081541,-0.065532,-0.037985
0.27,0.9937,0.082074,-0.065979,-0.038226
0.271,0.99362,0.082608,-0.066427,-0.038469
0.272,0.99354,0.083142,-0.066877,-0.038711
0.273,0.99345,0.083678,-0.067327,-0.038954
0.274,0.99337,0.084215,-0.067778,-0.039198
0.275,0.99328,0.084753,-0.068231,-0.039441
0.276,0.99319,0.085292,-0.068685,-0.039686
0.277,0.99311,0.085832,-0.06914,-0.03993
0.278,0.99302,0.086373,-0.069596,-0.040175
0.279,0.99293,0.086914,-0.070053,-0.04042
0.28,0.99284,0.087457,-0.070512,-0.040666
0.281,0.99275,0.088001,-0.070971,-0.040912
0.282,0.99265,0.088546,-0.071432,-0.041158
0.283,0.99256,0.089091,-0.071893,-0.041404
0.284,0.99247,0.089638,-0.072356,-0.041651
0.285,0.99238,0.090185,-0.07282,-0.041899
0.286,0.99228,0.090734,-0.073285,-0.042146
0.287,0.99218,0.091283,-0.073751,-0.042394
0.288,0.99209,0.091834,-0.074218,-0.042643
0.289,0.99199,0.092385,-0.074686,-0.042891
0.29,0.99189,0.092937,-0.075156,-0.04314
0.291,0.9918,0.09349,-0.075626,-0.043389
0.292,0.9917,0.094044,-0.076097,-0.043639
0.293,0.9916,0.094598,-0.07657,-0.043889
0.294,0.99149,0.095154,-0.077043,-0.044139
0.295,0.99139,0.09571,-0.077518,-0.044389
0.296,0.99129,0.096268,-0.077994,-0.04464
0.297,0.99119,0.096826,-0.07847,-0.044891
0.298,0.99108,0.097385,-0.078948,-0.045142
0.299,0.99098,0.097944,-0.079427,-0.045394
0.3,0.99087,0.098505,-0.079907,-0.045646
0.301,0.99077,0.099066,-0.080387,-0.045898
0.302,0.99066,0.099628,-0.080869,-0.04615
0.303,0.99055,0.10019,-0.081352,-0.046403
0.304,0.99044,0.10075,-0.081836,-0.046656
0.305,0.99033,0.10132,-0.082321,-0.046909
0.306,0.99022,0.10188,-0.082807,-0.047162
0.307,0.99011,0.10245,-0.083293,-0.047416
0.308,0.99,0.10302,-0.083781,-0.04767
0.309,0.98988,0.10358,-0.08427,-0.047924
0.31,0.98977,0.10415,-0.08476,-0.048178
0.311,0.98966,0.10472,-0.08525,-0.048433
0.312,0.98954,0.10529,-0.085742,-0.048688
0.313,0.98942,0.10586,-0.086235,-0.048943
0.314,0.98931,0.10643,-0.086729,-0.049198
0.315,0.98919,0.107,-0.087223,-0.049454
0.316,0.98907,0.10758,-0.087719,-0.049709
0.317,0.98895,0.10815,-0.088215,-0.049965
0.318,0.98883,0.10872,-0.088712,-0.050221
0.319,0.98871,0.1093,-0.089211,-0.050478
0.32,0.98859,0.10987,-0.08971,-0.050734
0.321,0.98846,0.11045,-0.09021,-0.050991
0.322,0.98834,0.11103,-0.090711,-0.051248
0.323,0.98822,0.1116,-0.091213,-0.051505
0.324,0.98809,0.11218,-0.091716,-0.051762
0.325,0.98797,0.11276,-0.09222,-0.05202
0.326,0.98784,0.11334,-0.092725,-0.052277
0.327,0.98771,0.11392,-0.093231,-0.052535
0.328,0.98758,0.1145,-0.093737,-0.052793
0.329,0.98745,0.11508,-0.094244,-0.053051
0.33,0.98732,0.11566,-0.094753,-0.053309
0.331,0.98719,0.11624,-0.095262,-0.053568
0.332,0.98706,0.11682,-0.095772,-0.053826
0.333,0.98692,0.1174,-0.096283,-0.054085
0.334,0.98679,0.11799,-0.096794,-0.054344
0.335,0.98666,0.11857,-0.097307,-0.054603
0.336,0.98652,0.11916,-0.09782,-0.054862
0.337,0.98638,0.11974,-0.098335,-0.055121
0.338,0.98625,0.12033,-0.09885,-0.05538
0.339,0.98611,0.12091,-0.099366,-0.05564
0.34,0.98597,0.1215,-0.099882,-0.055899
0.341,0.98583,0.12208,-0.1004,-0.056159
0.342,0.98569,0.12267,-0.10092,-0.056419
0.343,0.98555,0.12326,-0.10144,-0.056679
0.344,0.98541,0.12385,-0.10196,-0.056939
0.345,0.98526,0.12444,-0.10248,-0.057199
0.346,0.98512,0.12503,-0.103,-0.057459
0.347,0.98497,0.12561,-0.10352,-0.05772
0.348,0.98483,0.1262,-0.10405,-0.05798
0.349,0.98468,0.1268,-0.10457,-0.05824
0.35,0.98453,0.12739,-0.10509,-0.058501
0.351,0.98438,0.12798,-0.10562,-0.058762
0.352,0.98424,0.12857,-0.10615,-0.059022
0.353,0.98409,0.12916,-0.10667,-0.059283
0.354,0.98393,0.12975,-0.1072,-0.059544
0.355,0.98378,0.13035,-0.10773,-0.059805
0.356,0.98363,0.13094,-0.10826,-0.060066
0.357,0.98348,0.13153,-0.10879,-0.060327
0.358,0.98332,0.13213,-0.10932,-0.060588
0.359,0.98317,0.13272,-0.10985,-0.060849
0.36,0.98301,0.13331,-0.11038,-0.06111
0.361,0.98285,0.13391,-0.11092,-0.061372
0.362,0.98269,0.1345,-0.11145,-0.061633
0.363,0.98254,0.1351,-0.11198,-0.061894
0.364,0.98238,0.13569,-0.11252,-0.062155
0.365,0.98222,0.13629,-0.11305,-0.062417
0.366,0.98205,0.13689,-0.11359,-0.062678
0.367,0.98189,0.13748,-0.11413,-0.06294
0.368,0.98173,0.13808,-0.11466,-0.063201
0.369,0.98156,0.13868,-0.1152,-0.063462
0.37,0.9814,0.13927,-0.11574,-0.063724
0.371,0.98123,0.13987,-0.11628,-0.063985
0.372,0.98107,0.14047,-0.11682,-0.064247
0.373,0.9809,0.14107,-0.11736,-0.064508
0.374,0.98073,0.14167,-0.1179,-0.064769
0.375,0.98056,0.14226,-0.11845,-0.065031
0.376,0.98039,0.14286,-0.11899,-0.065292
0.377,0.98022,0.14346,-0.11953,-0.065554
0.378,0.98005,0.14406,-0.12008,-0.065815
0.379,0.97988,0.14466,-0.12062,-0.066076
0.38,0.9797,0.14526,-0.12117,-0.066338
0.381,0.97953,0.14586,-0.12171,-0.066599
0.382,0.97935,0.14646,-0.12226,-0.06686
0.383,0.97918,0.14706,-0.12281,-0.067121
0.384,0.979,0.14766,-0.12336,-0.067383
0.385,0.97882,0.14826,-0.1239,-0.067644
0.386,0.97864,0.14886,-0.12445,-0.067905
0.387,0.97846,0.14946,-0.125,-0.068166
0.388,0.97828,0.15006,-0.12555,-0.068426
0.389,0.9781,0.15066,-0.1261,-0.068686
0.39,0.97792,0.15126,-0.12665,-0.068946
0.391,0.97774,0.15186,-0.1272,-0.069206
0.392,0.97755,0.15246,-0.12775,-0.069464
0.393,0.97737,0.15306,-0.1283,-0.069722
0.394,0.97718,0.15366,-0.12885,-0.06998
0.395,0.977,0.15426,-0.1294,-0.070236
0.396,0.97681,0.15486,-0.12995,-0.070492
0.397,0.97662,0.15547,-0.1305,-0.070747
0.398,0.97644,0.15607,-0.13104,-0.071
0.399,0.97625,0.15667,-0.13159,-0.071253
0.4,0.97606,0.15727,-0.13213,-0.071504
0.401,0.97587,0.15787,-0.13268,-0.071753
0.402,0.97568,0.15847,-0.13322,-0.072002
0.403,0.97549,0.15908,-0.13377,-0.072249
0.404,0.9753,0.15968,-0.13431,-0.072494
0.405,0.97511,0.16028,-0.13485,-0.072737
0.406,0.97492,0.16088,-0.13538,-0.072979
0.407,0.97472,0.16149,-0.13592,-0.073219
0.408,0.97453,0.16209,-0.13646,-0.073457
0.409,0.97434,0.16269,-0.13699,-0.073693
0.41,0.97414,0.1633,-0.13752,-0.073926
0.411,0.97395,0.1639,-0.13805,-0.074158
0.412,0.97376,0.1645,-0.13858,-0.074387
0.413,0.97356,0.16511,-0.1391,-0.074613
0.414,0.97337,0.16571,-0.13963,-0.074837
0.415,0.97317,0.16632,-0.14015,-0.075058
0.416,0.97298,0.16693,-0.14067,-0.075277
0.417,0.97278,0.16753,-0.14118,-0.075492
0.418,0.97258,0.16814,-0.1417,-0.075705
0.419,0.97239,0.16875,-0.14221,-0.075914
0.42,0.97219,0.16936,-0.14272,-0.07612
0.421,0.97199,0.16997,-0.14322,-0.076323
0.422,0.9718,0.17058,-0.14373,-0.076522
0.423,0.9716,0.17119,-0.14423,-0.076717
0.424,0.9714,0.1718,-0.14472,-0.076909
0.425,0.97121,0.17242,-0.14522,-0.077097
0.426,0.97101,0.17303,-0.14571,-0.077282
0.427,0.97081,0.17365,-0.1462,-0.077463
0.428,0.97061,0.17426,-0.14669,-0.07764
0.429,0.97041,0.17488,-0.14717,-0.077814
0.43,0.97022,0.1755,-0.14765,-0.077984
0.431,0.97002,0.17611,-0.14813,-0.07815
0.432,0.96982,0.17673,-0.14861,-0.078313
0.433,0.96962,0.17735,-0.14908,-0.078472
0.434,0.96942,0.17797,-0.14955,-0.078628
0.435,0.96922,0.1786,-0.15002,-0.078779
0.436,0.96902,0.17922,-0.15049,-0.078928
0.437,0.96882,0.17984,-0.15095,-0.079072
0.438,0.96862,0.18046,-0.15141,-0.079213
0.439,0.96843,0.18109,-0.15186,-0.07935
0.44,0.96823,0.18172,-0.15232,-0.079484
0.441,0.96803,0.18234,-0.15277,-0.079614
0.442,0.96783,0.18297,-0.15322,-0.07974
0.443,0.96763,0.1836,-0.15366,-0.079862
0.444,0.96743,0.18422,-0.15411,-0.079981
0.445,0.96723,0.18485,-0.15455,-0.080097
0.446,0.96703,0.18548,-0.15499,-0.080208
0.447,0.96683,0.18612,-0.15542,-0.080316
0.448,0.96663,0.18675,-0.15585,-0.08042
0.449,0.96643,0.18738,-0.15628,-0.080521
0.45,0.96623,0.18801,-0.15671,-0.080618
0.451,0.96603,0.18865,-0.15713,-0.080711
0.452,0.96583,0.18928,-0.15756,-0.080801
0.453,0.96563,0.18992,-0.15797,-0.080886
0.454,0.96543,0.19055,-0.15839,-0.080969
0.455,0.96523,0.19119,-0.1588,-0.081047
0.456,0.96502,0.19183,-0.15922,-0.081122
0.457,0.96482,0.19246,-0.15962,-0.081193
0.458,0.96462,0.1931,-0.16003,-0.081261
0.459,0.96442,0.19374,-0.16043,-0.081324
0.46,0.96422,0.19438,-0.16083,-0.081385
0.461,0.96402,0.19502,-0.16123,-0.081441
0.462,0.96382,0.19566,-0.16162,-0.081494
0.463,0.96362,0.1963,-0.16202,-0.081543
0.464,0.96342,0.19695,-0.16241,-0.081588
0.465,0.96322,0.19759,-0.16279,-0.08163
0.466,0.96302,0.19823,-0.16318,-0.081668
0.467,0.96282,0.19888,-0.16356,-0.081702
0.468,0.96262,0.19952,-0.16394,-0.081733
0.469,0.96242,0.20017,-0.16431,-0.08176
0.47,0.96222,0.20081,-0.16469,-0.081783
0.471,0.96202,0.20146,-0.16506,-0.081803
0.472,0.96182,0.20211,-0.16542,-0.081818
0.473,0.96162,0.20276,-0.16579,-0.081831
0.474,0.96142,0.20341,-0.16615,-0.081839
0.475,0.96122,0.20405,-0.16651,-0.081844
0.476,0.96102,0.2047,-0.16687,-0.081845
0.477,0.96082,0.20535,-0.16722,-0.081843
0.478,0.96062,0.20601,-0.16758,-0.081836
0.479,0.96042,0.20666,-0.16793,-0.081827
0.48,0.96022,0.20731,-0.16827,-0.081813
0.481,0.96002,0.20796,-0.16862,-0.081796
0.482,0.95982,0.20861,-0.16896,-0.081775
0.483,0.95962,0.20927,-0.1693,-0.08175
0.484,0.95942,0.20992,-0.16963,-0.081722
0.485,0.95922,0.21058,-0.16997,-0.08169
0.486,0.95902,0.21123,-0.1703,-0.081654
0.487,0.95882,0.21189,-0.17063,-0.081615
0.488,0.95862,0.21254,-0.17095,-0.081572
0.489,0.95842,0.2132,-0.17127,-0.081525
0.49,0.95822,0.21385,-0.17159,-0.081475
0.491,0.95802,0.21451,-0.17191,-0.081421
0.492,0.95782,0.21517,-0.17223,-0.081363
0.493,0.95762,0.21583,-0.17254,-0.081301
0.494,0.95742,0.21649,-0.17285,-0.081236
0.495,0.95722,0.21715,-0.17316,-0.081168
0.496,0.95702,0.2178,-0.17346,-0.081095
0.497,0.95683,0.21846,-0.17376,-0.081019
0.498,0.95663,0.21913,-0.17406,-0.080939
0.499,0.95643,0.21979,-0.17436,-0.080856
0.5,0.95623,0.22045,-0.17465,-0.080769
0.501,0.95603,0.22111,-0.17495,-0.080678
0.502,0.95583,0.22177,-0.17523,-0.080584
0.503,0.95564,0.22243,-0.17552,-0.080486
0.504,0.95544,0.22309,-0.1758,-0.080384
0.505,0.95524,0.22376,-0.17608,-0.080279
0.506,0.95504,0.22442,-0.17636,-0.08017
0.507,0.95484,0.22508,-0.17664,-0.080057
0.508,0.95465,0.22575,-0.17691,-0.079941
0.509,0.95445,0.22641,-0.17718,-0.079821
0.51,0.95425,0.22708,-0.17745,-0.079698
0.511,0.95405,0.22774,-0.17772,-0.079571
0.512,0.95386,0.22841,-0.17798,-0.07944
0.513,0.95366,0.22907,-0.17824,-0.079305
0.514,0.95346,0.22974,-0.1785,-0.079167
0.515,0.95327,0.23041,-0.17875,-0.079026
0.516,0.95307,0.23107,-0.179,-0.07888
0.517,0.95287,0.23174,-0.17925,-0.078731
0.518,0.95268,0.23241,-0.1795,-0.078579
0.519,0.95248,0.23307,-0.17974,-0.078423
0.52,0.95228,0.23374,-0.17998,-0.078263
0.521,0.95209,0.23441,-0.18022,-0.078099
0.522,0.95189,0.23508,-0.18046,-0.077932
0.523,0.9517,0.23574,-0.18069,-0.077762
0.524,0.9515,0.23641,-0.18093,-0.077588
0.525,0.95131,0.23708,-0.18115,-0.07741
0.526,0.95111,0.23775,-0.18138,-0.077229
0.527,0.95092,0.23842,-0.1816,-0.077044
0.528,0.95072,0.23909,-0.18182,-0.076855
0.529,0.95053,0.23976,-0.18204,-0.076663
