Time,X,Y,Z,Vx,Vy,Vz,Mass,Thrust_X,Thrust_Y,Thrust_Z,Thrust_Mag
5.7,0.0,0.0,24.725106405460743,0.0,0.0,-4.684637613086651,70.51491879590732,0.0,0.0,691.5004168186748,691.5004168186748
5.75,0.0,0.0,24.490874524806415,0.0,0.0,-4.68464804463182,70.4953411421864,0.0,0.0,691.3121991154226,691.3121991154226
5.800000000000001,0.0,0.0,24.256642122574828,0.0,0.0,-4.6846558026598135,70.47576881727115,0.0,0.0,691.1239959379844,691.1239959379844
5.8500000000000005,0.0,0.0,24.022409332441843,0.0,0.0,-4.684660912454307,70.4562018207499,0.0,0.0,690.9358077797149,690.9358077797149
5.9,0.0,0.0,23.78817628681913,0.0,0.0,-4.684663398967666,70.43664015219746,0.0,0.0,690.7476347247347,690.7476347247347
5.95,0.0,0.0,23.55394311687075,0.0,0.0,-4.684663287110976,70.41708381118616,0.0,0.0,690.5594763880049,690.5594763880049
6.0,0.0,0.0,23.319709952515208,0.0,0.0,-4.684660602087094,70.39753279729906,0.0,0.0,690.3713318719666,690.3713318719666
6.050000000000001,0.0,0.0,23.08547692241086,0.0,0.0,-4.68465536975505,70.37798711014466,0.0,0.0,690.1831995588016,690.1831995588016
6.1000000000000005,0.0,0.0,22.85124415392311,0.0,0.0,-4.684647617142656,70.35844674937739,0.0,0.0,689.995077161673,689.995077161673
6.15,0.0,0.0,22.617011773065983,0.0,0.0,-4.684637372923548,70.3389117147164,0.0,0.0,689.8069615721186,689.8069615721186
6.2,0.0,0.0,22.382779904419806,0.0,0.0,-4.684624668003499,70.31938200596855,0.0,0.0,689.6188487677139,689.6188487677139
6.25,0.0,0.0,22.148548671019636,0.0,0.0,-4.684609536173358,70.29985762305498,0.0,0.0,689.4307337020006,689.4307337020006
6.300000000000001,0.0,0.0,21.91431819421097,0.0,0.0,-4.68459201484138,70.28033856603948,0.0,0.0,689.2426102451842,689.2426102451842
6.3500000000000005,0.0,0.0,21.680088593468906,0.0,0.0,-4.684572145808943,70.26082483515935,0.0,0.0,689.0544710218288,689.0544710218288
6.4,0.0,0.0,21.445859986178466,0.0,0.0,-4.684549976163066,70.24131643086065,0.0,0.0,688.8663073251847,688.8663073251847
6.45,0.0,0.0,21.211632487370316,0.0,0.0,-4.684525559231387,70.22181335383617,0.0,0.0,688.6781089921859,688.6781089921859
6.5,0.0,0.0,20.977406209408752,0.0,0.0,-4.684498955627746,70.20231560506598,0.0,0.0,688.4898641963705,688.4898641963705
6.550000000000001,0.0,0.0,20.743181261627367,0.0,0.0,-4.684470234446969,70.18282318586515,0.0,0.0,688.3015594443369,688.3015594443369
6.6000000000000005,0.0,0.0,20.508957749905022,0.0,0.0,-4.684439474464175,70.16333609793068,0.0,0.0,688.1131793665002,688.1131793665002
6.65,0.0,0.0,20.274735776181817,0.0,0.0,-4.684406765485183,70.14385434339488,0.0,0.0,687.9247064526098,687.9247064526098
6.7,0.0,0.0,20.040515437907565,0.0,0.0,-4.684372209887683,70.12437792488542,0.0,0.0,687.7361210548119,687.7361210548119
6.75,0.0,0.0,19.806296827413185,0.0,0.0,-4.6843359241627756,70.10490684558619,0.0,0.0,687.5474011813618,687.5474011813618
6.800000000000001,0.0,0.0,19.57208003120505,0.0,0.0,-4.684298040606199,70.08544110930403,0.0,0.0,687.3585222432017,687.3585222432017
6.8500000000000005,0.0,0.0,19.337865129174745,0.0,0.0,-4.684258709193161,70.06598072054115,0.0,0.0,687.1694569376194,687.1694569376194
6.9,0.0,0.0,19.10365219371509,0.0,0.0,-4.684218099539275,70.04652568457317,0.0,0.0,686.9801750876557,686.9801750876557
6.95,0.0,0.0,18.86944128873813,0.0,0.0,-4.684176402979406,70.02707600752991,0.0,0.0,686.7906433550684,686.7906433550684
7.0,0.0,0.0,18.635232468589166,0.0,0.0,-4.684133834854887,70.00763169648451,0.0,0.0,686.6008251759739,686.6008251759739
7.050000000000001,0.0,0.0,18.40102577684642,0.0,0.0,-4.684090636850485,69.98819275954587,0.0,0.0,686.4106805141312,686.4106805141312
7.1000000000000005,0.0,0.0,18.166821245003902,0.0,0.0,-4.684047079511506,69.96875920595545,0.0,0.0,686.2201656553351,686.2201656553351
7.15,0.0,0.0,17.93261889102833,0.0,0.0,-4.684003464911973,69.94933104619278,0.0,0.0,686.029233053104,686.029233053104
7.2,0.0,0.0,17.698418717782737,0.0,0.0,-4.683960129437529,69.92990829208308,0.0,0.0,685.8378312175139,685.8378312175139
7.25,0.0,0.0,17.464220711310865,0.0,0.0,-4.683917446652427,69.91049095690899,0.0,0.0,685.645904528434,685.645904528434
7.300000000000001,0.0,0.0,17.23002483897825,0.0,0.0,-4.683875830304818,69.8910790555281,0.0,0.0,685.4533931119767,685.4533931119767
